department	shift_date	shift_type	staff_subclass	required_staff_count
Χειρουργική	2026-05-08	Απογευματινή	Νοσηλευτές - Προϊστάμενος	2
Χειρουργική	2026-05-08	Νυχτερινή	Διοικητικοί - Διοικητικός Υπεύθυνος	1
Χειρουργική	2026-05-08	Νυχτερινή	Διοικητικοί - Υποδοχή	1
Χειρουργική	2026-05-08	Νυχτερινή	Ιατροί - Επείγουσα Ιατρική	1
Χειρουργική	2026-05-08	Νυχτερινή	Ιατροί - Ορθοπαιδική	1
Χειρουργική	2026-05-08	Νυχτερινή	Ιατροί - Παθολογία	1
Χειρουργική	2026-05-08	Νυχτερινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
Χειρουργική	2026-05-08	Νυχτερινή	Νοσηλευτές - Νοσηλευτής	2
Χειρουργική	2026-05-08	Νυχτερινή	Νοσηλευτές - Προϊστάμενος	2
Χειρουργική	2026-05-08	Πρωινή	Διοικητικοί - Διοικητικός Υπεύθυνος	1
Χειρουργική	2026-05-08	Πρωινή	Διοικητικοί - Υποδοχή	1
Χειρουργική	2026-05-08	Πρωινή	Ιατροί - Επείγουσα Ιατρική	1
Χειρουργική	2026-05-08	Πρωινή	Ιατροί - Ορθοπαιδική	1
Χειρουργική	2026-05-08	Πρωινή	Ιατροί - Παθολογία	1
Χειρουργική	2026-05-08	Πρωινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
Χειρουργική	2026-05-08	Πρωινή	Νοσηλευτές - Νοσηλευτής	2
Χειρουργική	2026-05-08	Πρωινή	Νοσηλευτές - Προϊστάμενος	2
Χειρουργική	2026-05-09	Απογευματινή	Διοικητικοί - Διοικητικός Υπεύθυνος	1
Χειρουργική	2026-05-09	Απογευματινή	Διοικητικοί - Υποδοχή	1
Χειρουργική	2026-05-09	Απογευματινή	Ιατροί - Επείγουσα Ιατρική	1
Χειρουργική	2026-05-09	Απογευματινή	Ιατροί - Ορθοπαιδική	1
Χειρουργική	2026-05-09	Απογευματινή	Ιατροί - Παθολογία	1
Χειρουργική	2026-05-09	Απογευματινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
Χειρουργική	2026-05-09	Απογευματινή	Νοσηλευτές - Νοσηλευτής	2
Χειρουργική	2026-05-09	Απογευματινή	Νοσηλευτές - Προϊστάμενος	2
Χειρουργική	2026-05-09	Νυχτερινή	Διοικητικοί - Γραμματέας	1
Χειρουργική	2026-05-09	Νυχτερινή	Διοικητικοί - Λογιστής	1
Χειρουργική	2026-05-09	Νυχτερινή	Ιατροί - Επείγουσα Ιατρική	1
Χειρουργική	2026-05-09	Νυχτερινή	Ιατροί - Ορθοπαιδική	1
Χειρουργική	2026-05-09	Νυχτερινή	Ιατροί - Παθολογία	1
Χειρουργική	2026-05-09	Νυχτερινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
Χειρουργική	2026-05-09	Νυχτερινή	Νοσηλευτές - Νοσηλευτής	2
Χειρουργική	2026-05-09	Νυχτερινή	Νοσηλευτές - Προϊστάμενος	2
Χειρουργική	2026-05-09	Πρωινή	Διοικητικοί - Γραμματέας	1
Χειρουργική	2026-05-09	Πρωινή	Διοικητικοί - Λογιστής	1
Χειρουργική	2026-05-09	Πρωινή	Ιατροί - Επείγουσα Ιατρική	1
Χειρουργική	2026-05-09	Πρωινή	Ιατροί - Ορθοπαιδική	1
Χειρουργική	2026-05-09	Πρωινή	Ιατροί - Παθολογία	1
Χειρουργική	2026-05-09	Πρωινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
Χειρουργική	2026-05-09	Πρωινή	Νοσηλευτές - Νοσηλευτής	2
Χειρουργική	2026-05-09	Πρωινή	Νοσηλευτές - Προϊστάμενος	2
Χειρουργική	2026-05-10	Απογευματινή	Διοικητικοί - Γραμματέας	1
Χειρουργική	2026-05-10	Απογευματινή	Διοικητικοί - Λογιστής	1
Χειρουργική	2026-05-10	Απογευματινή	Ιατροί - Επείγουσα Ιατρική	1
Χειρουργική	2026-05-10	Απογευματινή	Ιατροί - Ορθοπαιδική	1
Χειρουργική	2026-05-10	Απογευματινή	Ιατροί - Παθολογία	1
Χειρουργική	2026-05-10	Απογευματινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
Χειρουργική	2026-05-10	Απογευματινή	Νοσηλευτές - Νοσηλευτής	2
Χειρουργική	2026-05-10	Απογευματινή	Νοσηλευτές - Προϊστάμενος	2
Χειρουργική	2026-05-10	Νυχτερινή	Διοικητικοί - Διοικητικός Υπεύθυνος	1
Χειρουργική	2026-05-10	Νυχτερινή	Διοικητικοί - Υποδοχή	1
Χειρουργική	2026-05-10	Νυχτερινή	Ιατροί - Επείγουσα Ιατρική	1
Χειρουργική	2026-05-10	Νυχτερινή	Ιατροί - Ορθοπαιδική	1
Χειρουργική	2026-05-10	Νυχτερινή	Ιατροί - Παθολογία	1
Χειρουργική	2026-05-10	Νυχτερινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
Χειρουργική	2026-05-10	Νυχτερινή	Νοσηλευτές - Νοσηλευτής	2
Χειρουργική	2026-05-10	Νυχτερινή	Νοσηλευτές - Προϊστάμενος	2
Χειρουργική	2026-05-10	Πρωινή	Διοικητικοί - Διοικητικός Υπεύθυνος	1
Χειρουργική	2026-05-10	Πρωινή	Διοικητικοί - Υποδοχή	1
Χειρουργική	2026-05-10	Πρωινή	Ιατροί - Επείγουσα Ιατρική	1
Χειρουργική	2026-05-10	Πρωινή	Ιατροί - Ορθοπαιδική	1
Χειρουργική	2026-05-10	Πρωινή	Ιατροί - Παθολογία	1
Χειρουργική	2026-05-10	Πρωινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
Χειρουργική	2026-05-10	Πρωινή	Νοσηλευτές - Νοσηλευτής	2
Χειρουργική	2026-05-10	Πρωινή	Νοσηλευτές - Προϊστάμενος	2
ΩΡΛ	2026-05-04	Απογευματινή	Διοικητικοί - Γραμματέας	1
ΩΡΛ	2026-05-04	Απογευματινή	Διοικητικοί - Λογιστής	1
ΩΡΛ	2026-05-04	Απογευματινή	Ιατροί - Νεφρολογία	1
ΩΡΛ	2026-05-04	Απογευματινή	Ιατροί - Ογκολογία	1
ΩΡΛ	2026-05-04	Απογευματινή	Ιατροί - Πνευμονολογία	1
ΩΡΛ	2026-05-04	Απογευματινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
ΩΡΛ	2026-05-04	Απογευματινή	Νοσηλευτές - Νοσηλευτής	2
ΩΡΛ	2026-05-04	Απογευματινή	Νοσηλευτές - Προϊστάμενος	2
ΩΡΛ	2026-05-04	Νυχτερινή	Διοικητικοί - Διοικητικός Υπεύθυνος	1
ΩΡΛ	2026-05-04	Νυχτερινή	Διοικητικοί - Υποδοχή	1
ΩΡΛ	2026-05-04	Νυχτερινή	Ιατροί - Νεφρολογία	1
ΩΡΛ	2026-05-04	Νυχτερινή	Ιατροί - Ογκολογία	1
ΩΡΛ	2026-05-04	Νυχτερινή	Ιατροί - Πνευμονολογία	1
ΩΡΛ	2026-05-04	Νυχτερινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
ΩΡΛ	2026-05-04	Νυχτερινή	Νοσηλευτές - Νοσηλευτής	2
ΩΡΛ	2026-05-04	Νυχτερινή	Νοσηλευτές - Προϊστάμενος	2
ΩΡΛ	2026-05-04	Πρωινή	Διοικητικοί - Διοικητικός Υπεύθυνος	1
ΩΡΛ	2026-05-04	Πρωινή	Διοικητικοί - Υποδοχή	1
ΩΡΛ	2026-05-04	Πρωινή	Ιατροί - Νεφρολογία	1
ΩΡΛ	2026-05-04	Πρωινή	Ιατροί - Ογκολογία	1
ΩΡΛ	2026-05-04	Πρωινή	Ιατροί - Πνευμονολογία	1
ΩΡΛ	2026-05-04	Πρωινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
ΩΡΛ	2026-05-04	Πρωινή	Νοσηλευτές - Νοσηλευτής	2
ΩΡΛ	2026-05-04	Πρωινή	Νοσηλευτές - Προϊστάμενος	2
ΩΡΛ	2026-05-05	Απογευματινή	Διοικητικοί - Διοικητικός Υπεύθυνος	1
ΩΡΛ	2026-05-05	Απογευματινή	Διοικητικοί - Υποδοχή	1
ΩΡΛ	2026-05-05	Απογευματινή	Ιατροί - Νεφρολογία	1
ΩΡΛ	2026-05-05	Απογευματινή	Ιατροί - Ογκολογία	1
ΩΡΛ	2026-05-05	Απογευματινή	Ιατροί - Πνευμονολογία	1
ΩΡΛ	2026-05-05	Απογευματινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
ΩΡΛ	2026-05-05	Απογευματινή	Νοσηλευτές - Νοσηλευτής	2
ΩΡΛ	2026-05-05	Απογευματινή	Νοσηλευτές - Προϊστάμενος	2
ΩΡΛ	2026-05-05	Νυχτερινή	Διοικητικοί - Γραμματέας	1
ΩΡΛ	2026-05-05	Νυχτερινή	Διοικητικοί - Λογιστής	1
ΩΡΛ	2026-05-05	Νυχτερινή	Ιατροί - Νεφρολογία	1
ΩΡΛ	2026-05-05	Νυχτερινή	Ιατροί - Ογκολογία	1
ΩΡΛ	2026-05-05	Νυχτερινή	Ιατροί - Πνευμονολογία	1
ΩΡΛ	2026-05-05	Νυχτερινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
ΩΡΛ	2026-05-05	Νυχτερινή	Νοσηλευτές - Νοσηλευτής	2
ΩΡΛ	2026-05-05	Νυχτερινή	Νοσηλευτές - Προϊστάμενος	2
ΩΡΛ	2026-05-05	Πρωινή	Διοικητικοί - Γραμματέας	1
ΩΡΛ	2026-05-05	Πρωινή	Διοικητικοί - Λογιστής	1
ΩΡΛ	2026-05-05	Πρωινή	Ιατροί - Νεφρολογία	1
ΩΡΛ	2026-05-05	Πρωινή	Ιατροί - Ογκολογία	1
ΩΡΛ	2026-05-05	Πρωινή	Ιατροί - Πνευμονολογία	1
ΩΡΛ	2026-05-05	Πρωινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
ΩΡΛ	2026-05-05	Πρωινή	Νοσηλευτές - Νοσηλευτής	2
ΩΡΛ	2026-05-05	Πρωινή	Νοσηλευτές - Προϊστάμενος	2
ΩΡΛ	2026-05-06	Απογευματινή	Διοικητικοί - Γραμματέας	1
ΩΡΛ	2026-05-06	Απογευματινή	Διοικητικοί - Λογιστής	1
ΩΡΛ	2026-05-06	Απογευματινή	Ιατροί - Νεφρολογία	1
ΩΡΛ	2026-05-06	Απογευματινή	Ιατροί - Ογκολογία	1
ΩΡΛ	2026-05-06	Απογευματινή	Ιατροί - Πνευμονολογία	1
ΩΡΛ	2026-05-06	Απογευματινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
ΩΡΛ	2026-05-06	Απογευματινή	Νοσηλευτές - Νοσηλευτής	2
ΩΡΛ	2026-05-06	Απογευματινή	Νοσηλευτές - Προϊστάμενος	2
ΩΡΛ	2026-05-06	Νυχτερινή	Διοικητικοί - Διοικητικός Υπεύθυνος	1
ΩΡΛ	2026-05-06	Νυχτερινή	Διοικητικοί - Υποδοχή	1
ΩΡΛ	2026-05-06	Νυχτερινή	Ιατροί - Νεφρολογία	1
ΩΡΛ	2026-05-06	Νυχτερινή	Ιατροί - Ογκολογία	1
ΩΡΛ	2026-05-06	Νυχτερινή	Ιατροί - Πνευμονολογία	1
ΩΡΛ	2026-05-06	Νυχτερινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
ΩΡΛ	2026-05-06	Νυχτερινή	Νοσηλευτές - Νοσηλευτής	2
ΩΡΛ	2026-05-06	Νυχτερινή	Νοσηλευτές - Προϊστάμενος	2
ΩΡΛ	2026-05-06	Πρωινή	Διοικητικοί - Διοικητικός Υπεύθυνος	1
ΩΡΛ	2026-05-06	Πρωινή	Διοικητικοί - Υποδοχή	1
ΩΡΛ	2026-05-06	Πρωινή	Ιατροί - Νεφρολογία	1
ΩΡΛ	2026-05-06	Πρωινή	Ιατροί - Ογκολογία	1
ΩΡΛ	2026-05-06	Πρωινή	Ιατροί - Πνευμονολογία	1
ΩΡΛ	2026-05-06	Πρωινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
ΩΡΛ	2026-05-06	Πρωινή	Νοσηλευτές - Νοσηλευτής	2
ΩΡΛ	2026-05-06	Πρωινή	Νοσηλευτές - Προϊστάμενος	2
ΩΡΛ	2026-05-07	Απογευματινή	Διοικητικοί - Διοικητικός Υπεύθυνος	1
ΩΡΛ	2026-05-07	Απογευματινή	Διοικητικοί - Υποδοχή	1
ΩΡΛ	2026-05-07	Απογευματινή	Ιατροί - Νεφρολογία	1
ΩΡΛ	2026-05-07	Απογευματινή	Ιατροί - Ογκολογία	1
ΩΡΛ	2026-05-07	Απογευματινή	Ιατροί - Πνευμονολογία	1
ΩΡΛ	2026-05-07	Απογευματινή	Νοσηλευτές - Βοηθός Νοσηλευτή	2
ΩΡΛ	2026-05-07	Απογευματινή	Νοσηλευτές - Νοσηλευτής	2
ΩΡΛ	2026-05-07	Απογευματινή	Νοσηλευτές - Προϊστάμενος	2
ΩΡΛ	2026-05-07	Νυχτερινή	Διοικητικοί - Γραμματέας	1
ΩΡΛ	2026-05-07	Νυχτερινή	Διοικητικοί - Λογιστής	1
ΩΡΛ	2026-05-07	Νυχτερινή	Ιατροί - Νεφρολογία	1
